FXrate,insertedtimestamp,timestamp
1.08559,2023-03-31T13:38:06.205Z,2023-03-31T13:38:05.000Z
1.0856,2023-03-31T13:38:07.203Z,2023-03-31T13:38:06.000Z
1.0856,2023-03-31T13:38:08.121Z,2023-03-31T13:38:06.000Z
1.0856,2023-03-31T13:38:09.084Z,2023-03-31T13:38:06.000Z
1.0856,2023-03-31T13:38:10.114Z,2023-03-31T13:38:08.000Z
1.0856,2023-03-31T13:38:10.981Z,2023-03-31T13:38:08.000Z
1.0854,2023-03-31T13:38:11.981Z,2023-03-31T13:38:11.000Z
1.0854,2023-03-31T13:38:12.987Z,2023-03-31T13:38:11.000Z
1.0854,2023-03-31T13:38:14.302Z,2023-03-31T13:38:11.000Z
1.0854,2023-03-31T13:38:15.129Z,2023-03-31T13:38:11.000Z
1.08561,2023-03-31T13:38:16.039Z,2023-03-31T13:38:15.000Z
1.08561,2023-03-31T13:38:17.055Z,2023-03-31T13:38:15.000Z
1.08561,2023-03-31T13:38:18.152Z,2023-03-31T13:38:15.000Z
1.08561,2023-03-31T13:38:19.257Z,2023-03-31T13:38:15.000Z
1.08561,2023-03-31T13:38:20.230Z,2023-03-31T13:38:15.000Z
1.08561,2023-03-31T13:38:21.383Z,2023-03-31T13:38:20.000Z
1.0855,2023-03-31T13:38:22.236Z,2023-03-31T13:38:21.000Z
1.08556,2023-03-31T13:38:23.296Z,2023-03-31T13:38:22.000Z
1.08556,2023-03-31T13:38:24.343Z,2023-03-31T13:38:22.000Z
1.08556,2023-03-31T13:38:25.118Z,2023-03-31T13:38:22.000Z
1.08556,2023-03-31T13:38:26.126Z,2023-03-31T13:38:25.000Z
1.08556,2023-03-31T13:38:27.173Z,2023-03-31T13:38:26.000Z
1.08556,2023-03-31T13:38:28.169Z,2023-03-31T13:38:26.000Z
1.08556,2023-03-31T13:38:29.146Z,2023-03-31T13:38:26.000Z
1.08556,2023-03-31T13:38:30.148Z,2023-03-31T13:38:26.000Z
1.08556,2023-03-31T13:38:31.672Z,2023-03-31T13:38:26.000Z
1.08557,2023-03-31T13:38:32.157Z,2023-03-31T13:38:31.000Z
1.08554,2023-03-31T13:38:33.160Z,2023-03-31T13:38:32.000Z
1.08554,2023-03-31T13:38:34.188Z,2023-03-31T13:38:32.000Z
1.08554,2023-03-31T13:38:35.202Z,2023-03-31T13:38:32.000Z
1.08557,2023-03-31T13:38:36.369Z,2023-03-31T13:38:35.000Z
1.0856,2023-03-31T13:38:37.549Z,2023-03-31T13:38:36.000Z
1.08554,2023-03-31T13:38:38.377Z,2023-03-31T13:38:37.000Z
1.08553,2023-03-31T13:38:39.402Z,2023-03-31T13:38:38.000Z
1.08553,2023-03-31T13:38:40.423Z,2023-03-31T13:38:38.000Z
1.08553,2023-03-31T13:38:41.447Z,2023-03-31T13:38:38.000Z
1.08554,2023-03-31T13:38:42.445Z,2023-03-31T13:38:41.000Z
1.08557,2023-03-31T13:38:43.453Z,2023-03-31T13:38:42.000Z
1.08557,2023-03-31T13:38:44.465Z,2023-03-31T13:38:42.000Z
1.08557,2023-03-31T13:38:45.535Z,2023-03-31T13:38:42.000Z
1.0856,2023-03-31T13:38:46.741Z,2023-03-31T13:38:46.000Z
1.0856,2023-03-31T13:38:47.427Z,2023-03-31T13:38:46.000Z
1.0856,2023-03-31T13:38:48.406Z,2023-03-31T13:38:47.000Z
1.0856,2023-03-31T13:38:49.379Z,2023-03-31T13:38:48.000Z
1.08561,2023-03-31T13:38:50.371Z,2023-03-31T13:38:49.000Z
1.08562,2023-03-31T13:38:51.360Z,2023-03-31T13:38:51.000Z
1.08561,2023-03-31T13:38:52.416Z,2023-03-31T13:38:51.000Z
1.08561,2023-03-31T13:38:53.436Z,2023-03-31T13:38:51.000Z
1.0856,2023-03-31T13:38:54.549Z,2023-03-31T13:38:54.000Z
1.0856,2023-03-31T13:38:55.585Z,2023-03-31T13:38:54.000Z
1.0856,2023-03-31T13:38:56.564Z,2023-03-31T13:38:56.000Z
1.08559,2023-03-31T13:38:57.572Z,2023-03-31T13:38:56.000Z
1.0856,2023-03-31T13:38:58.600Z,2023-03-31T13:38:58.000Z
1.0856,2023-03-31T13:38:59.562Z,2023-03-31T13:38:58.000Z
1.0856,2023-03-31T13:39:00.454Z,2023-03-31T13:38:58.000Z
1.0856,2023-03-31T13:39:01.459Z,2023-03-31T13:38:58.000Z
1.0856,2023-03-31T13:39:02.658Z,2023-03-31T13:39:01.000Z
1.08561,2023-03-31T13:39:03.476Z,2023-03-31T13:39:02.000Z
1.08561,2023-03-31T13:39:04.510Z,2023-03-31T13:39:02.000Z
1.0856,2023-03-31T13:39:05.488Z,2023-03-31T13:39:04.000Z
1.0856,2023-03-31T13:39:06.656Z,2023-03-31T13:39:06.000Z
1.0855,2023-03-31T13:39:07.742Z,2023-03-31T13:39:06.000Z
1.0856,2023-03-31T13:39:09.028Z,2023-03-31T13:39:08.000Z
1.0856,2023-03-31T13:39:09.754Z,2023-03-31T13:39:08.000Z
1.0856,2023-03-31T13:39:10.774Z,2023-03-31T13:39:08.000Z
1.08561,2023-03-31T13:39:11.785Z,2023-03-31T13:39:10.000Z
1.0856,2023-03-31T13:39:12.928Z,2023-03-31T13:39:12.000Z
1.08561,2023-03-31T13:39:14.010Z,2023-03-31T13:39:13.000Z
1.08561,2023-03-31T13:39:14.793Z,2023-03-31T13:39:13.000Z
1.08561,2023-03-31T13:39:15.778Z,2023-03-31T13:39:13.000Z
1.08561,2023-03-31T13:39:16.816Z,2023-03-31T13:39:13.000Z
1.08561,2023-03-31T13:39:17.805Z,2023-03-31T13:39:13.000Z
1.08561,2023-03-31T13:39:18.836Z,2023-03-31T13:39:13.000Z
1.08561,2023-03-31T13:39:19.806Z,2023-03-31T13:39:13.000Z
1.08565,2023-03-31T13:39:20.936Z,2023-03-31T13:39:20.000Z
1.08565,2023-03-31T13:39:21.838Z,2023-03-31T13:39:20.000Z
1.08566,2023-03-31T13:39:23.083Z,2023-03-31T13:39:22.000Z
1.08566,2023-03-31T13:39:23.879Z,2023-03-31T13:39:22.000Z
1.08566,2023-03-31T13:39:24.901Z,2023-03-31T13:39:22.000Z
1.08568,2023-03-31T13:39:25.902Z,2023-03-31T13:39:25.000Z
1.08568,2023-03-31T13:39:27.236Z,2023-03-31T13:39:26.000Z
1.08567,2023-03-31T13:39:28.047Z,2023-03-31T13:39:26.000Z
1.08567,2023-03-31T13:39:28.922Z,2023-03-31T13:39:28.000Z
1.08567,2023-03-31T13:39:29.829Z,2023-03-31T13:39:28.000Z
1.08567,2023-03-31T13:39:30.783Z,2023-03-31T13:39:28.000Z
1.08566,2023-03-31T13:39:31.947Z,2023-03-31T13:39:31.000Z
1.08564,2023-03-31T13:39:32.827Z,2023-03-31T13:39:32.000Z
1.08566,2023-03-31T13:39:33.788Z,2023-03-31T13:39:33.000Z
1.08566,2023-03-31T13:39:35.175Z,2023-03-31T13:39:33.000Z
1.08566,2023-03-31T13:39:35.766Z,2023-03-31T13:39:33.000Z
1.08565,2023-03-31T13:39:36.771Z,2023-03-31T13:39:35.000Z
1.08565,2023-03-31T13:39:37.767Z,2023-03-31T13:39:35.000Z
1.08566,2023-03-31T13:39:38.851Z,2023-03-31T13:39:38.000Z
1.08566,2023-03-31T13:39:39.920Z,2023-03-31T13:39:38.000Z
1.08566,2023-03-31T13:39:40.810Z,2023-03-31T13:39:38.000Z
1.08565,2023-03-31T13:39:41.839Z,2023-03-31T13:39:40.000Z
1.08566,2023-03-31T13:39:42.810Z,2023-03-31T13:39:42.000Z
1.08565,2023-03-31T13:39:43.913Z,2023-03-31T13:39:43.000Z
1.08564,2023-03-31T13:39:44.842Z,2023-03-31T13:39:44.000Z
1.08565,2023-03-31T13:39:45.844Z,2023-03-31T13:39:45.000Z
1.08566,2023-03-31T13:39:46.845Z,2023-03-31T13:39:46.000Z
1.0857,2023-03-31T13:39:47.844Z,2023-03-31T13:39:46.000Z
1.08566,2023-03-31T13:39:48.904Z,2023-03-31T13:39:48.000Z
1.08564,2023-03-31T13:39:50.038Z,2023-03-31T13:39:49.000Z
1.08563,2023-03-31T13:39:50.882Z,2023-03-31T13:39:49.000Z
1.0856,2023-03-31T13:39:51.872Z,2023-03-31T13:39:51.000Z
1.0855,2023-03-31T13:39:53.068Z,2023-03-31T13:39:52.000Z
1.08563,2023-03-31T13:39:54.139Z,2023-03-31T13:39:53.000Z
1.08563,2023-03-31T13:39:54.911Z,2023-03-31T13:39:53.000Z
1.08566,2023-03-31T13:39:55.912Z,2023-03-31T13:39:55.000Z
1.08565,2023-03-31T13:39:56.969Z,2023-03-31T13:39:56.000Z
1.08565,2023-03-31T13:39:57.939Z,2023-03-31T13:39:56.000Z
1.08564,2023-03-31T13:39:59.051Z,2023-03-31T13:39:58.000Z
1.0856,2023-03-31T13:39:59.952Z,2023-03-31T13:39:59.000Z
1.0856,2023-03-31T13:40:01.000Z,2023-03-31T13:39:59.000Z
1.08564,2023-03-31T13:40:01.999Z,2023-03-31T13:40:00.000Z
1.08557,2023-03-31T13:40:03.094Z,2023-03-31T13:40:02.000Z
1.0855,2023-03-31T13:40:03.975Z,2023-03-31T13:40:03.000Z
1.08555,2023-03-31T13:40:05.005Z,2023-03-31T13:40:04.000Z
1.08549,2023-03-31T13:40:06.035Z,2023-03-31T13:40:05.000Z
1.08548,2023-03-31T13:40:07.110Z,2023-03-31T13:40:06.000Z
1.08552,2023-03-31T13:40:08.014Z,2023-03-31T13:40:07.000Z
1.08553,2023-03-31T13:40:09.017Z,2023-03-31T13:40:08.000Z
1.08553,2023-03-31T13:40:10.027Z,2023-03-31T13:40:08.000Z
1.08553,2023-03-31T13:40:11.127Z,2023-03-31T13:40:10.000Z
1.08549,2023-03-31T13:40:12.093Z,2023-03-31T13:40:11.000Z
1.0854,2023-03-31T13:40:13.089Z,2023-03-31T13:40:12.000Z
1.08548,2023-03-31T13:40:14.082Z,2023-03-31T13:40:13.000Z
1.08553,2023-03-31T13:40:15.068Z,2023-03-31T13:40:14.000Z
1.08548,2023-03-31T13:40:16.098Z,2023-03-31T13:40:15.000Z
1.08554,2023-03-31T13:40:17.093Z,2023-03-31T13:40:15.000Z
1.08558,2023-03-31T13:40:18.219Z,2023-03-31T13:40:17.000Z
1.08557,2023-03-31T13:40:19.108Z,2023-03-31T13:40:18.000Z
1.08558,2023-03-31T13:40:20.109Z,2023-03-31T13:40:19.000Z
1.08558,2023-03-31T13:40:21.106Z,2023-03-31T13:40:20.000Z
1.08558,2023-03-31T13:40:22.121Z,2023-03-31T13:40:21.000Z
1.08558,2023-03-31T13:40:23.120Z,2023-03-31T13:40:22.000Z
1.08558,2023-03-31T13:40:24.156Z,2023-03-31T13:40:22.000Z
1.08558,2023-03-31T13:40:25.294Z,2023-03-31T13:40:22.000Z
1.08558,2023-03-31T13:40:26.158Z,2023-03-31T13:40:22.000Z
1.08553,2023-03-31T13:40:27.564Z,2023-03-31T13:40:26.000Z
1.08559,2023-03-31T13:40:28.156Z,2023-03-31T13:40:27.000Z
1.08559,2023-03-31T13:40:29.147Z,2023-03-31T13:40:27.000Z
1.08556,2023-03-31T13:40:30.176Z,2023-03-31T13:40:29.000Z
1.08559,2023-03-31T13:40:31.150Z,2023-03-31T13:40:30.000Z
1.08561,2023-03-31T13:40:32.220Z,2023-03-31T13:40:31.000Z
1.0856,2023-03-31T13:40:33.201Z,2023-03-31T13:40:32.000Z
1.0856,2023-03-31T13:40:34.189Z,2023-03-31T13:40:32.000Z
1.08557,2023-03-31T13:40:35.200Z,2023-03-31T13:40:34.000Z
1.08558,2023-03-31T13:40:36.343Z,2023-03-31T13:40:35.000Z
1.08557,2023-03-31T13:40:37.240Z,2023-03-31T13:40:36.000Z
1.0854,2023-03-31T13:40:38.239Z,2023-03-31T13:40:37.000Z
1.0856,2023-03-31T13:40:39.270Z,2023-03-31T13:40:38.000Z
1.08559,2023-03-31T13:40:40.989Z,2023-03-31T13:40:40.000Z
1.08556,2023-03-31T13:40:41.250Z,2023-03-31T13:40:40.000Z
1.08559,2023-03-31T13:40:42.290Z,2023-03-31T13:40:42.000Z
1.08561,2023-03-31T13:40:43.263Z,2023-03-31T13:40:42.000Z
1.0856,2023-03-31T13:40:44.264Z,2023-03-31T13:40:43.000Z
1.0856,2023-03-31T13:40:45.277Z,2023-03-31T13:40:44.000Z
1.0856,2023-03-31T13:40:46.281Z,2023-03-31T13:40:44.000Z
1.08558,2023-03-31T13:40:47.282Z,2023-03-31T13:40:46.000Z
1.08553,2023-03-31T13:40:48.484Z,2023-03-31T13:40:47.000Z
1.08555,2023-03-31T13:40:49.328Z,2023-03-31T13:40:48.000Z
1.08555,2023-03-31T13:40:50.317Z,2023-03-31T13:40:50.000Z
1.08554,2023-03-31T13:40:51.316Z,2023-03-31T13:40:51.000Z
1.08554,2023-03-31T13:40:52.314Z,2023-03-31T13:40:51.000Z
1.08556,2023-03-31T13:40:53.324Z,2023-03-31T13:40:52.000Z
1.08555,2023-03-31T13:40:54.337Z,2023-03-31T13:40:54.000Z
1.08553,2023-03-31T13:40:55.351Z,2023-03-31T13:40:54.000Z
1.08553,2023-03-31T13:40:56.850Z,2023-03-31T13:40:54.000Z
1.08555,2023-03-31T13:40:57.348Z,2023-03-31T13:40:56.000Z
1.0855,2023-03-31T13:40:58.370Z,2023-03-31T13:40:57.000Z
1.08557,2023-03-31T13:40:59.368Z,2023-03-31T13:40:59.000Z
1.08557,2023-03-31T13:41:00.467Z,2023-03-31T13:40:59.000Z
1.08557,2023-03-31T13:41:01.393Z,2023-03-31T13:40:59.000Z
1.08557,2023-03-31T13:41:02.461Z,2023-03-31T13:40:59.000Z
1.08553,2023-03-31T13:41:03.393Z,2023-03-31T13:41:02.000Z
1.08553,2023-03-31T13:41:04.432Z,2023-03-31T13:41:02.000Z
1.08557,2023-03-31T13:41:05.425Z,2023-03-31T13:41:04.000Z
1.0856,2023-03-31T13:41:06.433Z,2023-03-31T13:41:06.000Z
1.0856,2023-03-31T13:41:07.510Z,2023-03-31T13:41:06.000Z
1.08557,2023-03-31T13:41:08.542Z,2023-03-31T13:41:07.000Z
1.08557,2023-03-31T13:41:09.463Z,2023-03-31T13:41:07.000Z
1.08557,2023-03-31T13:41:10.481Z,2023-03-31T13:41:07.000Z
1.08557,2023-03-31T13:41:11.569Z,2023-03-31T13:41:07.000Z
1.08557,2023-03-31T13:41:12.478Z,2023-03-31T13:41:07.000Z
1.08553,2023-03-31T13:41:13.484Z,2023-03-31T13:41:13.000Z
1.08548,2023-03-31T13:41:14.584Z,2023-03-31T13:41:13.000Z
1.08548,2023-03-31T13:41:15.497Z,2023-03-31T13:41:13.000Z
1.08549,2023-03-31T13:41:16.544Z,2023-03-31T13:41:15.000Z
1.08552,2023-03-31T13:41:17.513Z,2023-03-31T13:41:17.000Z
1.0854,2023-03-31T13:41:18.530Z,2023-03-31T13:41:17.000Z
1.08549,2023-03-31T13:41:19.539Z,2023-03-31T13:41:19.000Z
1.08549,2023-03-31T13:41:20.569Z,2023-03-31T13:41:19.000Z
1.08552,2023-03-31T13:41:21.620Z,2023-03-31T13:41:20.000Z
1.0855,2023-03-31T13:41:22.743Z,2023-03-31T13:41:22.000Z
1.0855,2023-03-31T13:41:23.588Z,2023-03-31T13:41:22.000Z
1.08552,2023-03-31T13:41:24.576Z,2023-03-31T13:41:24.000Z
1.08552,2023-03-31T13:41:25.588Z,2023-03-31T13:41:24.000Z
1.08552,2023-03-31T13:41:26.623Z,2023-03-31T13:41:24.000Z
1.08552,2023-03-31T13:41:27.615Z,2023-03-31T13:41:24.000Z
1.08551,2023-03-31T13:41:28.629Z,2023-03-31T13:41:27.000Z
1.08551,2023-03-31T13:41:29.629Z,2023-03-31T13:41:27.000Z
1.08551,2023-03-31T13:41:30.628Z,2023-03-31T13:41:27.000Z
1.08548,2023-03-31T13:41:31.701Z,2023-03-31T13:41:31.000Z
1.08549,2023-03-31T13:41:32.651Z,2023-03-31T13:41:32.000Z
1.08548,2023-03-31T13:41:33.685Z,2023-03-31T13:41:33.000Z
1.0855,2023-03-31T13:41:34.754Z,2023-03-31T13:41:34.000Z
1.08548,2023-03-31T13:41:35.688Z,2023-03-31T13:41:34.000Z
1.0855,2023-03-31T13:41:36.701Z,2023-03-31T13:41:36.000Z
1.0855,2023-03-31T13:41:37.697Z,2023-03-31T13:41:36.000Z
1.0855,2023-03-31T13:41:38.870Z,2023-03-31T13:41:36.000Z
1.0855,2023-03-31T13:41:39.725Z,2023-03-31T13:41:36.000Z
1.08549,2023-03-31T13:41:40.735Z,2023-03-31T13:41:40.000Z
1.0855,2023-03-31T13:41:41.796Z,2023-03-31T13:41:40.000Z
1.0856,2023-03-31T13:41:42.794Z,2023-03-31T13:41:42.000Z
1.0855,2023-03-31T13:41:44.009Z,2023-03-31T13:41:43.000Z
1.08551,2023-03-31T13:41:44.789Z,2023-03-31T13:41:43.000Z
1.0855,2023-03-31T13:41:45.784Z,2023-03-31T13:41:44.000Z
1.0855,2023-03-31T13:41:46.795Z,2023-03-31T13:41:45.000Z
1.0855,2023-03-31T13:41:47.970Z,2023-03-31T13:41:45.000Z
1.08549,2023-03-31T13:41:48.789Z,2023-03-31T13:41:48.000Z
1.08546,2023-03-31T13:41:49.796Z,2023-03-31T13:41:49.000Z
1.08547,2023-03-31T13:41:50.816Z,2023-03-31T13:41:49.000Z
1.08549,2023-03-31T13:41:51.810Z,2023-03-31T13:41:51.000Z
1.08547,2023-03-31T13:41:52.831Z,2023-03-31T13:41:52.000Z
1.08547,2023-03-31T13:41:53.837Z,2023-03-31T13:41:52.000Z
1.08548,2023-03-31T13:41:54.834Z,2023-03-31T13:41:54.000Z
1.08541,2023-03-31T13:41:55.838Z,2023-03-31T13:41:55.000Z
1.08538,2023-03-31T13:41:56.846Z,2023-03-31T13:41:55.000Z
1.08545,2023-03-31T13:41:57.858Z,2023-03-31T13:41:57.000Z
1.08546,2023-03-31T13:41:58.852Z,2023-03-31T13:41:58.000Z
1.08539,2023-03-31T13:41:59.860Z,2023-03-31T13:41:59.000Z
1.08539,2023-03-31T13:42:00.980Z,2023-03-31T13:42:00.000Z
1.08538,2023-03-31T13:42:01.875Z,2023-03-31T13:42:01.000Z
1.08538,2023-03-31T13:42:03.296Z,2023-03-31T13:42:02.000Z
1.08538,2023-03-31T13:42:04.000Z,2023-03-31T13:42:03.000Z
1.08538,2023-03-31T13:42:04.918Z,2023-03-31T13:42:04.000Z
1.08538,2023-03-31T13:42:05.925Z,2023-03-31T13:42:04.000Z
1.08538,2023-03-31T13:42:06.980Z,2023-03-31T13:42:06.000Z
1.08535,2023-03-31T13:42:07.939Z,2023-03-31T13:42:07.000Z
1.08535,2023-03-31T13:42:08.947Z,2023-03-31T13:42:08.000Z
1.08534,2023-03-31T13:42:09.953Z,2023-03-31T13:42:08.000Z
1.08534,2023-03-31T13:42:10.972Z,2023-03-31T13:42:10.000Z
1.08533,2023-03-31T13:42:11.975Z,2023-03-31T13:42:10.000Z
1.08534,2023-03-31T13:42:13.148Z,2023-03-31T13:42:12.000Z
1.08533,2023-03-31T13:42:14.147Z,2023-03-31T13:42:13.000Z
1.08533,2023-03-31T13:42:15.078Z,2023-03-31T13:42:14.000Z
1.08534,2023-03-31T13:42:16.015Z,2023-03-31T13:42:15.000Z
1.08534,2023-03-31T13:42:17.093Z,2023-03-31T13:42:15.000Z
1.0852,2023-03-31T13:42:18.028Z,2023-03-31T13:42:17.000Z
1.0852,2023-03-31T13:42:19.045Z,2023-03-31T13:42:17.000Z
1.08533,2023-03-31T13:42:20.024Z,2023-03-31T13:42:19.000Z
1.08533,2023-03-31T13:42:21.030Z,2023-03-31T13:42:19.000Z
1.0854,2023-03-31T13:42:22.431Z,2023-03-31T13:42:21.000Z
1.08538,2023-03-31T13:42:23.029Z,2023-03-31T13:42:22.000Z
1.08541,2023-03-31T13:42:24.535Z,2023-03-31T13:42:23.000Z
1.08537,2023-03-31T13:42:25.046Z,2023-03-31T13:42:24.000Z
1.08534,2023-03-31T13:42:26.133Z,2023-03-31T13:42:25.000Z
1.08533,2023-03-31T13:42:27.103Z,2023-03-31T13:42:25.000Z
1.08533,2023-03-31T13:42:28.084Z,2023-03-31T13:42:25.000Z
1.08522,2023-03-31T13:42:29.135Z,2023-03-31T13:42:28.000Z
1.08526,2023-03-31T13:42:30.105Z,2023-03-31T13:42:29.000Z
1.08525,2023-03-31T13:42:31.101Z,2023-03-31T13:42:30.000Z
1.08523,2023-03-31T13:42:32.144Z,2023-03-31T13:42:31.000Z
1.08523,2023-03-31T13:42:33.107Z,2023-03-31T13:42:32.000Z
1.08523,2023-03-31T13:42:34.143Z,2023-03-31T13:42:33.000Z
1.08518,2023-03-31T13:42:35.135Z,2023-03-31T13:42:34.000Z
1.08516,2023-03-31T13:42:36.674Z,2023-03-31T13:42:36.000Z
1.08516,2023-03-31T13:42:37.146Z,2023-03-31T13:42:36.000Z
1.0852,2023-03-31T13:42:38.161Z,2023-03-31T13:42:37.000Z
1.08514,2023-03-31T13:42:39.166Z,2023-03-31T13:42:38.000Z
1.08516,2023-03-31T13:42:40.181Z,2023-03-31T13:42:39.000Z
1.08516,2023-03-31T13:42:41.170Z,2023-03-31T13:42:39.000Z
1.08519,2023-03-31T13:42:42.184Z,2023-03-31T13:42:41.000Z
1.0852,2023-03-31T13:42:43.179Z,2023-03-31T13:42:42.000Z
1.08517,2023-03-31T13:42:44.249Z,2023-03-31T13:42:43.000Z
1.08518,2023-03-31T13:42:45.211Z,2023-03-31T13:42:44.000Z
1.08518,2023-03-31T13:42:46.252Z,2023-03-31T13:42:44.000Z
1.08518,2023-03-31T13:42:47.283Z,2023-03-31T13:42:44.000Z
1.08529,2023-03-31T13:42:48.289Z,2023-03-31T13:42:47.000Z
1.08528,2023-03-31T13:42:49.274Z,2023-03-31T13:42:48.000Z
1.08528,2023-03-31T13:42:50.288Z,2023-03-31T13:42:49.000Z
1.08526,2023-03-31T13:42:51.360Z,2023-03-31T13:42:51.000Z
1.08528,2023-03-31T13:42:52.289Z,2023-03-31T13:42:51.000Z
1.0854,2023-03-31T13:42:53.639Z,2023-03-31T13:42:52.000Z
1.08524,2023-03-31T13:42:54.353Z,2023-03-31T13:42:53.000Z
1.08526,2023-03-31T13:42:55.502Z,2023-03-31T13:42:55.000Z
1.08524,2023-03-31T13:42:56.326Z,2023-03-31T13:42:55.000Z
1.08524,2023-03-31T13:42:57.350Z,2023-03-31T13:42:55.000Z
1.0852,2023-03-31T13:42:58.341Z,2023-03-31T13:42:57.000Z
1.08529,2023-03-31T13:42:59.363Z,2023-03-31T13:42:58.000Z
1.0853,2023-03-31T13:43:00.366Z,2023-03-31T13:42:59.000Z
1.08527,2023-03-31T13:43:01.363Z,2023-03-31T13:43:00.000Z
1.08527,2023-03-31T13:43:02.375Z,2023-03-31T13:43:00.000Z
1.08529,2023-03-31T13:43:03.388Z,2023-03-31T13:43:03.000Z
1.08529,2023-03-31T13:43:04.400Z,2023-03-31T13:43:03.000Z
1.08529,2023-03-31T13:43:05.389Z,2023-03-31T13:43:03.000Z
1.08529,2023-03-31T13:43:06.420Z,2023-03-31T13:43:05.000Z
1.0853,2023-03-31T13:43:07.398Z,2023-03-31T13:43:06.000Z
1.08526,2023-03-31T13:43:08.448Z,2023-03-31T13:43:08.000Z
1.08526,2023-03-31T13:43:09.429Z,2023-03-31T13:43:08.000Z
1.08526,2023-03-31T13:43:10.427Z,2023-03-31T13:43:08.000Z
1.08529,2023-03-31T13:43:11.439Z,2023-03-31T13:43:11.000Z
1.08528,2023-03-31T13:43:12.453Z,2023-03-31T13:43:11.000Z
1.0853,2023-03-31T13:43:13.467Z,2023-03-31T13:43:13.000Z
1.0853,2023-03-31T13:43:14.601Z,2023-03-31T13:43:13.000Z
1.0853,2023-03-31T13:43:15.493Z,2023-03-31T13:43:13.000Z
1.0853,2023-03-31T13:43:16.519Z,2023-03-31T13:43:13.000Z
1.08529,2023-03-31T13:43:17.519Z,2023-03-31T13:43:16.000Z
1.0851,2023-03-31T13:43:18.506Z,2023-03-31T13:43:17.000Z
1.08527,2023-03-31T13:43:19.864Z,2023-03-31T13:43:19.000Z
1.08527,2023-03-31T13:43:20.525Z,2023-03-31T13:43:19.000Z
1.08528,2023-03-31T13:43:21.629Z,2023-03-31T13:43:21.000Z
1.08526,2023-03-31T13:43:22.591Z,2023-03-31T13:43:21.000Z
1.08526,2023-03-31T13:43:23.596Z,2023-03-31T13:43:23.000Z
1.08525,2023-03-31T13:43:24.616Z,2023-03-31T13:43:23.000Z
1.08525,2023-03-31T13:43:25.626Z,2023-03-31T13:43:23.000Z
1.08525,2023-03-31T13:43:26.582Z,2023-03-31T13:43:23.000Z
1.08525,2023-03-31T13:43:27.613Z,2023-03-31T13:43:23.000Z
1.08525,2023-03-31T13:43:28.692Z,2023-03-31T13:43:28.000Z
1.08524,2023-03-31T13:43:29.724Z,2023-03-31T13:43:29.000Z
1.08523,2023-03-31T13:43:30.771Z,2023-03-31T13:43:30.000Z
1.08517,2023-03-31T13:43:31.722Z,2023-03-31T13:43:31.000Z
1.08513,2023-03-31T13:43:33.177Z,2023-03-31T13:43:32.000Z
1.08515,2023-03-31T13:43:33.768Z,2023-03-31T13:43:33.000Z
1.08512,2023-03-31T13:43:34.772Z,2023-03-31T13:43:34.000Z
1.08515,2023-03-31T13:43:35.830Z,2023-03-31T13:43:35.000Z
1.08522,2023-03-31T13:43:36.841Z,2023-03-31T13:43:36.000Z
1.08521,2023-03-31T13:43:37.818Z,2023-03-31T13:43:37.000Z
1.08526,2023-03-31T13:43:39.087Z,2023-03-31T13:43:38.000Z
1.08526,2023-03-31T13:43:39.863Z,2023-03-31T13:43:39.000Z
1.08525,2023-03-31T13:43:40.879Z,2023-03-31T13:43:40.000Z
1.08525,2023-03-31T13:43:41.955Z,2023-03-31T13:43:40.000Z
1.08525,2023-03-31T13:43:42.876Z,2023-03-31T13:43:42.000Z
1.08524,2023-03-31T13:43:43.909Z,2023-03-31T13:43:43.000Z
1.08521,2023-03-31T13:43:44.906Z,2023-03-31T13:43:44.000Z
1.08521,2023-03-31T13:43:45.967Z,2023-03-31T13:43:44.000Z
1.08521,2023-03-31T13:43:47.152Z,2023-03-31T13:43:46.000Z
1.08522,2023-03-31T13:43:48.048Z,2023-03-31T13:43:47.000Z
1.08522,2023-03-31T13:43:49.160Z,2023-03-31T13:43:48.000Z
1.08522,2023-03-31T13:43:50.369Z,2023-03-31T13:43:49.000Z
1.08525,2023-03-31T13:43:51.367Z,2023-03-31T13:43:51.000Z
1.08522,2023-03-31T13:43:52.363Z,2023-03-31T13:43:51.000Z
1.0853,2023-03-31T13:43:53.597Z,2023-03-31T13:43:53.000Z
1.08526,2023-03-31T13:43:54.352Z,2023-03-31T13:43:53.000Z
1.08525,2023-03-31T13:43:55.181Z,2023-03-31T13:43:54.000Z
1.08526,2023-03-31T13:43:56.627Z,2023-03-31T13:43:55.000Z
1.08525,2023-03-31T13:43:57.259Z,2023-03-31T13:43:56.000Z
1.08525,2023-03-31T13:43:58.223Z,2023-03-31T13:43:57.000Z
1.08526,2023-03-31T13:43:59.108Z,2023-03-31T13:43:58.000Z
1.08526,2023-03-31T13:43:59.971Z,2023-03-31T13:43:58.000Z
1.08526,2023-03-31T13:44:00.972Z,2023-03-31T13:43:58.000Z
1.08526,2023-03-31T13:44:01.979Z,2023-03-31T13:43:58.000Z
1.08522,2023-03-31T13:44:02.990Z,2023-03-31T13:44:02.000Z
1.08522,2023-03-31T13:44:03.996Z,2023-03-31T13:44:03.000Z
1.08522,2023-03-31T13:44:04.942Z,2023-03-31T13:44:03.000Z
1.08526,2023-03-31T13:44:05.915Z,2023-03-31T13:44:04.000Z
